longitude,latitude,start_time,end_time
-73.992817,40.749383,2011-04-10:13,2011-04-10:14
-73.992458,40.749286,2012-06-25:08,2012-06-25:09
-73.96784699999999,40.762691,2011-11-27:21,2011-11-27:22
-73.96169300000001,40.777273,2009-12-03:16,2009-12-03:17
-73.997663,40.764087,2009-03-29:03,2009-03-29:04
-74.00226500000001,40.73445,2014-10-11:09,2014-10-11:10
-73.95512,40.768702000000005,2014-12-04:09,2014-12-04:10
-73.95151899999999,40.770784,2012-11-16:21,2012-11-16:22
-73.98066800000001,40.733832,2010-05-30:19,2010-05-30:20
0.0,0.0,2009-03-19:18,2009-03-19:19
-73.97069499999999,40.796037,2013-11-13:19,2013-11-13:20
-73.991853,40.72619,2012-05-17:19,2012-05-17:20
-73.97590799999999,40.761155,2013-05-14:20,2013-05-14:21
-73.965308,40.763474,2011-11-21:16,2011-11-21:17
-73.979028,40.740459,2009-08-14:16,2009-08-14:17
-73.959176,40.763467,2014-11-20:06,2014-11-20:07
-73.959975,40.776728000000006,2013-05-22:09,2013-05-22:10
-73.98236899999999,40.745684999999995,2013-12-09:10,2013-12-09:11
-73.963679,40.803139,2014-03-14:02,2014-03-14:03
-73.988162,40.764812,2011-06-25:20,2011-06-25:21
-73.982264,40.731999,2013-04-07:15,2013-04-07:16
-73.966272,40.764907,2013-10-29:08,2013-10-29:09
-73.95966800000001,40.773905,2013-07-17:13,2013-07-17:14
-73.99289399999999,40.768344,2014-11-27:15,2014-11-27:16
-73.959868,40.779378,2009-06-09:17,2009-06-09:18
-73.968523,40.791663,2011-10-30:01,2011-10-30:02
-73.969516,40.790248,2011-12-19:08,2011-12-19:09
-73.953579,40.787968,2009-05-18:20,2009-05-18:21
-73.986965,40.732495,2012-02-12:01,2012-02-12:02
-74.000578,40.747252,2010-08-26:19,2010-08-26:20
-74.004211,40.716236,2009-01-27:10,2009-01-27:11
-73.980435,40.730532,2013-01-06:16,2013-01-06:17
-73.967202,40.772352000000005,2013-07-08:21,2013-07-08:22
-73.968683,40.764786,2014-08-11:09,2014-08-11:10
-73.986752,40.76107,2011-08-23:00,2011-08-23:01
-73.98991,40.738491,2009-10-13:13,2009-10-13:14
-73.98180389404298,40.74488830566406,2015-05-28:10,2015-05-28:11
-73.98156999999999,40.759371,2011-06-21:22,2011-06-21:23
-73.965524,40.762640999999995,2014-10-22:18,2014-10-22:19
-73.988748,40.748418,2010-01-16:05,2010-01-16:06
-73.97234499999999,40.754895,2012-06-22:18,2012-06-22:19
-73.978167,40.729372999999995,2009-10-23:20,2009-10-23:21
-74.0038,40.751138,2009-09-24:17,2009-09-24:18
-73.952259,40.769009,2009-12-08:17,2009-12-08:18
-74.00527199999999,40.718362,2013-09-14:21,2013-09-14:22
-73.968652,40.755732,2014-05-07:22,2014-05-07:23
0.0,0.0,2012-07-11:18,2012-07-11:19
-73.97090148925781,40.76482391357422,2015-05-21:09,2015-05-21:10
-73.975768,40.789138,2009-08-08:13,2009-08-08:14
-73.98443499999999,40.760933,2014-01-28:09,2014-01-28:10
-73.989375,40.776498,2010-08-17:10,2010-08-17:11
-73.981039,40.667643,2012-10-28:01,2012-10-28:02
-73.99839,40.604328,2009-08-26:13,2009-08-26:14
-73.99233199999999,40.748748,2011-09-14:21,2011-09-14:22
-73.993848,40.741503,2011-03-04:17,2011-03-04:18
-73.976027,40.751622,2013-08-23:10,2013-08-23:11
-73.989733,40.720451,2011-08-14:00,2011-08-14:01
-73.975748,40.749032,2012-08-16:00,2012-08-16:01
-73.919129,40.758804,2013-06-09:21,2013-06-09:22
-73.97645568847656,40.73960494995117,2015-05-13:11,2015-05-13:12
-74.015422,40.716025,2009-03-05:17,2009-03-05:18
-73.97691800000001,40.747529,2009-11-13:21,2009-11-13:22
-73.98368,40.760226,2009-05-29:12,2009-05-29:13
-73.978541,40.729726,2013-08-18:18,2013-08-18:19
-73.98989300000001,40.729512,2009-08-13:21,2009-08-13:22
-74.004685,40.740665,2010-12-21:11,2010-12-21:12
-73.98612,40.752077,2010-08-31:12,2010-08-31:13
-73.991102,40.747002,2013-11-22:09,2013-11-22:10
-73.988672,40.748612,2013-07-04:06,2013-07-04:07
-73.97068,40.764838,2009-05-05:21,2009-05-05:22
-73.981489,40.76848,2009-09-28:23,2009-09-29:00
-73.992,40.7497,2011-12-09:20,2011-12-09:21
-74.01044464111328,40.7187614440918,2015-02-19:20,2015-02-19:21
-73.979265,40.748929,2012-08-11:20,2012-08-11:21
-73.975925,40.74494,2012-12-15:14,2012-12-15:15
-73.99090799999999,40.75119,2009-06-21:10,2009-06-21:11
-73.955145,40.78017,2010-01-09:20,2010-01-09:21
-74.003394,40.741695,2014-12-05:20,2014-12-05:21
-74.00780999999999,40.742732,2014-03-18:21,2014-03-18:22
-73.96900939941406,40.76100158691406,2015-05-27:10,2015-05-27:11
-73.98997800000001,40.739227,2012-12-19:09,2012-12-19:10
-73.98703499999999,40.72955,2011-12-18:02,2011-12-18:03
-74.005082,40.728165999999995,2013-04-08:21,2013-04-08:22
-74.001245,40.756992,2011-05-06:20,2011-05-06:21
0.0,0.0,2011-06-03:17,2011-06-03:18
-73.95735400000001,40.782973,2014-02-04:12,2014-02-04:13
-73.991943,40.735503,2014-07-18:21,2014-07-18:22
-73.996868,40.7421,2013-01-31:16,2013-01-31:17
-73.960217,40.779127,2013-05-22:16,2013-05-22:17
-73.982073,40.73192,2011-10-14:15,2011-10-14:16
-73.967699,40.76546,2012-04-05:17,2012-04-05:18
-74.010032,40.72065,2010-08-03:21,2010-08-03:22
-73.98764200000001,40.724433000000005,2010-07-31:23,2010-08-01:00
-73.98885899999999,40.805339,2014-02-17:16,2014-02-17:17
-74.002218,40.740452000000005,2009-12-23:01,2009-12-23:02
-73.994744,40.750422,2010-08-28:18,2010-08-28:19
-73.992266,40.749683000000005,2011-06-21:14,2011-06-21:15
-73.98625183105469,40.75554656982422,2015-01-19:12,2015-01-19:13
-73.9564895629883,40.78128051757813,2015-02-11:09,2015-02-11:10
-73.987988,40.722617,2010-02-27:01,2010-02-27:02
-73.974005,40.750735,2014-04-19:11,2014-04-19:12
-73.997163,40.739915,2013-06-27:16,2013-06-27:17
-73.997504,40.747415999999994,2011-05-20:11,2011-05-20:12
-73.974435,40.750595,2014-10-23:17,2014-10-23:18
-73.982612,40.762977,2012-01-29:14,2012-01-29:15
-73.96876800000001,40.799013,2009-09-15:14,2009-09-15:15
-73.993617,40.762211,2009-06-16:12,2009-06-16:13
-73.98660699999999,40.755511,2009-01-05:13,2009-01-05:14
-74.005198,40.751418,2013-03-11:18,2013-03-11:19
-73.96515699999999,40.769118,2011-04-14:12,2011-04-14:13
-73.96316999999999,40.762419,2011-11-26:10,2011-11-26:11
-73.99574399999999,40.759126,2013-01-25:09,2013-01-25:10
-73.99391800000001,40.735707,2013-12-21:20,2013-12-21:21
-73.98084899999999,40.765269,2013-04-16:18,2013-04-16:19
-73.97912,40.724352,2014-07-24:23,2014-07-25:00
-73.975421,40.752734,2012-10-11:15,2012-10-11:16
-73.97199499999999,40.781602,2010-05-21:10,2010-05-21:11
-73.98938199999999,40.730037,2011-09-19:20,2011-09-19:21
-73.991085,40.719336,2009-02-20:14,2009-02-20:15
-73.9843521118164,40.74588394165039,2015-02-16:13,2015-02-16:14
-73.99056243896483,40.75677108764648,2015-01-15:07,2015-01-15:08
-73.99019200000001,40.69612,2009-03-12:19,2009-03-12:20
-73.97971,40.764462,2013-04-16:23,2013-04-17:00
-73.976392,40.727267,2014-07-02:06,2014-07-02:07
-73.979635,40.73514,2010-06-08:22,2010-06-08:23
-74.001583,40.735653000000006,2012-11-14:13,2012-11-14:14
-74.01324,40.713074,2014-05-24:11,2014-05-24:12
-74.00299072265625,40.7391242980957,2015-05-12:20,2015-05-12:21
-73.9809341430664,40.76760482788085,2015-03-14:22,2015-03-14:23
-74.01134499999999,40.714473,2014-01-10:12,2014-01-10:13
0.0,0.0,2013-01-27:09,2013-01-27:10
-73.981905,40.749817,2013-12-22:06,2013-12-22:07
-73.95938699999999,40.774239,2009-07-21:09,2009-07-21:10
-73.97939699999999,40.756206,2010-06-24:09,2010-06-24:10
-73.94539642333984,40.83356094360352,2015-02-01:01,2015-02-01:02
-74.00491,40.741692,2014-02-10:22,2014-02-10:23
-73.99396800000001,40.751121999999995,2010-02-19:00,2010-02-19:01
-73.97550799999999,40.76539,2014-10-15:09,2014-10-15:10
-73.99447631835938,40.75603866577149,2015-04-20:11,2015-04-20:12
-74.004962,40.741973,2012-01-25:21,2012-01-25:22
-73.982662,40.731105,2010-11-30:18,2010-11-30:19
-73.9815,40.74116,2013-02-21:17,2013-02-21:18
-73.989551,40.757346000000005,2009-04-07:16,2009-04-07:17
-73.98796800000001,40.746072,2011-02-25:15,2011-02-25:16
-73.99982299999999,40.737893,2009-01-31:23,2009-02-01:00
-73.981381,40.728997,2010-01-05:21,2010-01-05:22
-74.006099,40.750108,2014-10-29:19,2014-10-29:20
-73.986042,40.747307,2011-03-02:12,2011-03-02:13
-73.985093,40.75353,2011-07-19:22,2011-07-19:23
-73.99511,40.743097,2013-08-22:09,2013-08-22:10
-73.95481872558595,40.7736701965332,2015-01-10:20,2015-01-10:21
-73.96587099999999,40.75432,2012-12-19:09,2012-12-19:10
-73.97162800000001,40.766096999999995,2013-04-15:13,2013-04-15:14
-73.98067900000001,40.744695,2011-12-17:22,2011-12-17:23
-74.007335,40.705369,2013-02-07:06,2013-02-07:07
-74.00121999999999,40.746285,2012-10-30:19,2012-10-30:20
-73.98784599999999,40.732281,2012-09-12:12,2012-09-12:13
-73.956608,40.779755,2009-12-14:10,2009-12-14:11
-73.981257,40.780787,2011-07-31:13,2011-07-31:14
-74.011895,40.709027,2010-01-07:18,2010-01-07:19
-73.95345,40.76726,2013-12-16:13,2013-12-16:14
-73.96786800000001,40.766365,2014-07-14:11,2014-07-14:12
-73.948576,40.789088,2010-01-10:11,2010-01-10:12
-73.98105699999999,40.774488,2011-11-17:09,2011-11-17:10
-74.008932,40.704517,2012-09-29:14,2012-09-29:15
-73.957828,40.769443,2011-03-02:18,2011-03-02:19
-73.98394,40.760882,2013-07-07:17,2013-07-07:18
-74.004723,40.747967,2014-07-17:21,2014-07-17:22
-73.984274,40.779987,2013-11-21:07,2013-11-21:08
-73.966927,40.80389,2013-11-16:11,2013-11-16:12
-73.981415,40.780587,2009-12-07:12,2009-12-07:13
-73.992965,40.728063,2012-03-05:13,2012-03-05:14
-73.9677505493164,40.76294708251953,2015-06-08:19,2015-06-08:20
-73.9914321899414,40.74817276000977,2015-02-27:10,2015-02-27:11
-73.971327,40.787352,2014-11-21:15,2014-11-21:16
-73.989065,40.718948,2012-10-26:22,2012-10-26:23
-73.944451,40.834834,2014-01-02:06,2014-01-02:07
-73.975573,40.749565,2011-02-16:13,2011-02-16:14
-73.98311700000001,40.761097,2011-07-07:16,2011-07-07:17
-73.9877,40.722938,2009-05-10:00,2009-05-10:01
0.0,0.0,2012-08-03:23,2012-08-04:00
-73.992855,40.746986,2011-03-19:08,2011-03-19:09
-73.974372,40.783508000000005,2010-05-18:01,2010-05-18:02
-73.973902,40.755441999999995,2013-10-28:17,2013-10-28:18
-73.97505799999999,40.757982,2014-09-02:15,2014-09-02:16
-73.993646,40.762086,2013-02-15:20,2013-02-15:21
-73.97103,40.75105,2014-11-01:00,2014-11-01:01
-73.976892,40.766103,2012-06-07:12,2012-06-07:13
-74.005612,40.740072,2012-05-26:01,2012-05-26:02
-73.97709499999999,40.750424,2010-02-18:19,2010-02-18:20
-73.954134,40.774891,2011-09-15:21,2011-09-15:22
-73.95603299999999,40.777207,2014-03-09:16,2014-03-09:17
-73.951183,40.770352,2010-12-12:02,2010-12-12:03
-74.007657,40.739375,2011-07-18:10,2011-07-18:11
-73.98727199999999,40.752944,2009-09-09:21,2009-09-09:22
-73.988523,40.693822999999995,2014-01-23:08,2014-01-23:09
-73.98777199999999,40.74142,2011-05-19:16,2011-05-19:17
-73.934401,40.762479,2012-03-11:09,2012-03-11:10
-73.98823399999999,40.732034000000006,2014-11-09:00,2014-11-09:01
-73.968705,40.764748,2011-05-21:14,2011-05-21:15
-73.991382,40.75392,2012-10-11:09,2012-10-11:10
-73.950265,40.775817,2013-06-27:10,2013-06-27:11
-74.002586,40.747932,2011-03-31:09,2011-03-31:10
-74.00466800000001,40.713558,2012-11-13:13,2012-11-13:14
-73.952905,40.783388,2011-04-02:03,2011-04-02:04
-73.98518100000001,40.7594,2014-07-31:14,2014-07-31:15
-73.982407,40.753566,2010-05-13:08,2010-05-13:09
-73.99088,40.73458,2010-09-24:15,2010-09-24:16
-73.98715,40.72098,2013-12-05:17,2013-12-05:18
-73.992757,40.758267,2010-07-31:00,2010-07-31:01
-73.783188,40.648604,2014-09-02:00,2014-09-02:01
-73.9542,40.769843,2010-12-26:13,2010-12-26:14
-73.973805,40.783069,2014-03-27:16,2014-03-27:17
-73.9612,40.764967,2011-07-23:18,2011-07-23:19
-73.947547,40.783645,2010-01-14:18,2010-01-14:19
-73.989242,40.741956,2011-05-29:14,2011-05-29:15
-73.970232,40.765112,2011-03-07:12,2011-03-07:13
-73.98658,40.750958,2009-02-25:19,2009-02-25:20
-73.968947,40.672442,2012-08-04:13,2012-08-04:14
-73.971385,40.781482,2014-05-12:18,2014-05-12:19
-73.978678,40.761525,2010-04-22:15,2010-04-22:16
-73.877987,40.736462,2014-01-24:01,2014-01-24:02
-73.950479,40.779765000000005,2010-04-29:15,2010-04-29:16
-73.970665,40.788528,2012-02-14:18,2012-02-14:19
-73.97359,40.764866999999995,2013-11-04:14,2013-11-04:15
-73.95893199999999,40.777969,2009-05-06:09,2009-05-06:10
-74.0004,40.7274,2011-06-20:15,2011-06-20:16
-73.970115,40.748913,2014-09-22:20,2014-09-22:21
-73.976124,40.744547,2009-09-22:07,2009-09-22:08
-73.98097800000001,40.765137,2010-07-25:20,2010-07-25:21
-73.948332,40.781368,2010-06-23:08,2010-06-23:09
-73.952442,40.772791999999995,2014-06-23:13,2014-06-23:14
-74.00496899999999,40.739945,2010-11-19:17,2010-11-19:18
-73.96025848388672,40.77888488769531,2015-04-13:07,2015-04-13:08
-73.98469,40.76194,2011-05-23:18,2011-05-23:19
-73.994745,40.731707,2013-05-29:13,2013-05-29:14
-73.99153900146483,40.72689056396485,2015-04-22:19,2015-04-22:20
-74.01146800000001,40.714986,2011-12-22:14,2011-12-22:15
-73.981768,40.749352,2012-04-18:11,2012-04-18:12
-73.95102800000001,40.78573,2012-11-09:12,2012-11-09:13
-74.002445,40.739897,2013-02-09:01,2013-02-09:02
-73.9516372680664,40.77798080444336,2015-05-02:05,2015-05-02:06
-73.954185,40.8065,2012-06-28:06,2012-06-28:07
-74.00438,40.724575,2011-05-15:15,2011-05-15:16
-73.95931999999999,40.763321999999995,2010-09-14:12,2010-09-14:13
-73.989438,40.735868,2009-09-28:18,2009-09-28:19
-73.989847,40.74648,2011-08-02:22,2011-08-02:23
-73.981995,40.744747,2009-08-23:17,2009-08-23:18
-73.982845,40.728031,2013-05-13:09,2013-05-13:10
-73.95885200000001,40.778247,2011-02-18:14,2011-02-18:15
-74.005657,40.741122999999995,2011-05-29:13,2011-05-29:14
-74.007258,40.708758,2010-02-10:18,2010-02-10:19
-73.985465,40.738447,2012-11-15:09,2012-11-15:10
-73.991644,40.754662,2012-09-21:02,2012-09-21:03
-73.96633911132812,40.76491165161133,2015-04-14:19,2015-04-14:20
-73.97365500000001,40.761347,2014-09-03:14,2014-09-03:15
-73.93983,40.750237,2010-01-06:02,2010-01-06:03
-73.960985,40.772172999999995,2011-02-25:16,2011-02-25:17
-73.984717,40.757117,2012-05-06:10,2012-05-06:11
-73.965958,40.766243,2010-07-26:18,2010-07-26:19
-73.962385,40.767317,2009-10-26:08,2009-10-26:09
-74.00894165039062,40.7112693786621,2015-06-29:15,2015-06-29:16
-73.991365,40.750347,2013-04-20:13,2013-04-20:14
-74.006852,40.71949,2010-06-11:12,2010-06-11:13
-73.979373,40.785383,2009-05-27:20,2009-05-27:21
-73.991937,40.727105,2009-05-31:03,2009-05-31:04
-73.946465,40.772607,2013-06-07:14,2013-06-07:15
-73.99725600000001,40.688702,2014-07-11:11,2014-07-11:12
-73.95417022705078,40.76408767700195,2015-01-16:20,2015-01-16:21
-73.98015,40.738699,2013-07-15:23,2013-07-16:00
-73.980106,40.739031,2014-03-16:14,2014-03-16:15
-73.97261400000001,40.755138,2009-03-14:19,2009-03-14:20
-73.977455,40.764282,2014-02-14:19,2014-02-14:20
-73.97303199999999,40.759002,2014-03-22:06,2014-03-22:07
-73.986162,40.76724,2012-04-24:13,2012-04-24:14
-74.00788,40.740605,2013-01-19:00,2013-01-19:01
-73.982908,40.763542,2010-09-18:21,2010-09-18:22
-73.98536700000001,40.731997,2009-02-26:20,2009-02-26:21
-73.97205799999999,40.786727,2012-01-17:06,2012-01-17:07
-74.01428299999999,40.714299,2010-09-29:10,2010-09-29:11
-73.97322199999999,40.754835,2011-11-11:11,2011-11-11:12
-73.977363,40.746712,2011-11-25:20,2011-11-25:21
-73.996057,40.716024,2014-06-29:21,2014-06-29:22
-73.976277,40.785932,2013-10-01:23,2013-10-02:00
-73.985173,40.738902,2013-03-15:09,2013-03-15:10
-73.997789,40.734444,2011-11-04:21,2011-11-04:22
-73.998991,40.723106,2012-01-11:16,2012-01-11:17
-73.98558,40.722018,2010-10-17:03,2010-10-17:04
-73.99430500000001,40.751285,2013-08-31:22,2013-08-31:23
-73.99698000000001,40.737079,2014-04-22:13,2014-04-22:14
-73.999122,40.739391999999995,2012-07-13:19,2012-07-13:20
-73.95663499999999,40.775763,2014-03-26:07,2014-03-26:08
-73.968059,40.7628,2009-12-14:12,2009-12-14:13
-73.973647,40.79465,2012-11-18:12,2012-11-18:13
-73.994128,40.741215,2010-11-16:04,2010-11-16:05
-73.95190500000001,40.769472,2011-02-16:10,2011-02-16:11
-73.998121,40.735471999999994,2010-04-14:14,2010-04-14:15
-73.986202,40.755225,2010-07-16:23,2010-07-17:00
-73.98992199999999,40.74159,2013-09-05:17,2013-09-05:18
-73.98156999999999,40.758415,2011-09-26:06,2011-09-26:07
-73.979413,40.74653,2012-01-31:12,2012-01-31:13
-73.98908,40.71873,2014-10-18:03,2014-10-18:04
-73.984585,40.745887,2009-11-09:19,2009-11-09:20
-73.972635,40.786017,2014-11-21:12,2014-11-21:13
-73.965728,40.754353,2012-07-05:23,2012-07-06:00
-73.941064,40.839412,2014-04-27:00,2014-04-27:01
-73.964451,40.760723,2012-05-08:14,2012-05-08:15
-73.98635300000001,40.726123,2011-01-07:01,2011-01-07:02
-73.977355,40.746743,2014-03-26:11,2014-03-26:12
-73.956344,40.778614000000005,2010-05-19:00,2010-05-19:01
-73.98394300000001,40.743609,2010-09-03:23,2010-09-04:00
-73.96128,40.768918,2014-12-21:08,2014-12-21:09
-73.9945,40.760825,2012-11-09:05,2012-11-09:06
-73.9996795654297,40.75907516479492,2015-04-09:21,2015-04-09:22
-73.99647399999999,40.725544,2012-06-23:10,2012-06-23:11
-73.992058,40.742633000000005,2012-01-05:09,2012-01-05:10
-73.954887,40.78591,2011-12-03:13,2011-12-03:14
-73.98414611816406,40.755069732666016,2015-04-29:04,2015-04-29:05
-74.003276,40.727464000000005,2010-03-06:01,2010-03-06:02
-73.998836,40.734146,2011-12-15:13,2011-12-15:14
-73.952332,40.772938,2010-02-23:16,2010-02-23:17
-73.953622,40.782435,2012-05-31:21,2012-05-31:22
-73.98199,40.77626,2009-07-31:19,2009-07-31:20
-73.95957,40.777628,2009-04-24:19,2009-04-24:20
-73.98408508300781,40.75447082519531,2015-05-02:13,2015-05-02:14
-73.998338,40.72007,2012-06-09:21,2012-06-09:22
-73.973488,40.759353999999995,2013-04-18:13,2013-04-18:14
-73.970687,40.793576,2011-01-10:08,2011-01-10:09
-74.0031,40.708255,2010-08-24:18,2010-08-24:19
-74.00505799999999,40.740472,2011-03-20:04,2011-03-20:05
-74.00550842285155,40.739524841308594,2015-06-27:01,2015-06-27:02
-73.987836,40.724225,2011-01-16:23,2011-01-17:00
-73.97371600000001,40.757467,2012-01-28:12,2012-01-28:13
-73.97477099999999,40.753704,2012-10-23:08,2012-10-23:09
-73.954955,40.77313,2011-06-23:08,2011-06-23:09
-73.991113,40.739912,2010-01-16:01,2010-01-16:02
-73.97879791259766,40.76160049438477,2015-05-17:12,2015-05-17:13
-73.9812,40.725097,2012-04-06:08,2012-04-06:09
-73.975553,40.765262,2013-02-10:14,2013-02-10:15
-73.976182,40.751192,2009-09-09:13,2009-09-09:14
-73.964412,40.767352,2013-07-12:20,2013-07-12:21
-73.956328,40.771557,2011-06-25:00,2011-06-25:01
-74.001325,40.729182,2013-09-01:05,2013-09-01:06
-74.00263199999999,40.749773,2010-05-03:16,2010-05-03:17
-73.994802,40.756066,2012-06-27:11,2012-06-27:12
-73.959854,40.762907,2011-05-31:15,2011-05-31:16
-73.98128509521484,40.72496795654297,2015-01-02:22,2015-01-02:23
-73.99235999999999,40.752332,2011-03-02:18,2011-03-02:19
-74.004602,40.707407,2010-07-20:08,2010-07-20:09
-73.98812459773599,40.73443138489901,2011-04-16:01,2011-04-16:02
-74.002521,40.718755,2010-10-02:02,2010-10-02:03
-73.977184,40.77483,2009-01-21:23,2009-01-22:00
-73.959035,40.774818,2011-03-25:13,2011-03-25:14
-73.9752,40.761387,2009-05-09:11,2009-05-09:12
-73.966261,40.804958,2009-03-01:00,2009-03-01:01
-73.96989,40.789726,2009-10-08:15,2009-10-08:16
-73.998698,40.734066,2009-06-28:19,2009-06-28:20
-73.889813,40.748259999999995,2011-05-06:16,2011-05-06:17
-74.000443,40.761626,2009-10-08:12,2009-10-08:13
-73.976675,40.766182,2014-11-09:09,2014-11-09:10
-73.98935300000001,40.716827,2013-09-22:21,2013-09-22:22
-73.984063,40.76497,2013-04-19:20,2013-04-19:21
-73.99340500000001,40.729938,2009-11-18:07,2009-11-18:08
-74.00162900000001,40.75087,2013-12-07:18,2013-12-07:19
-73.969189,40.760944,2012-10-26:09,2012-10-26:10
-73.99443000000001,40.740726,2014-03-12:16,2014-03-12:17
-73.978389,40.73703,2011-01-08:00,2011-01-08:01
-73.954101,40.774669,2013-10-12:23,2013-10-13:00
-73.997088,40.742088,2010-06-12:01,2010-06-12:02
0.0,0.0,2012-01-07:12,2012-01-07:13
-73.970567,40.793682,2012-06-17:23,2012-06-18:00
-73.988388,40.73787,2014-10-10:14,2014-10-10:15
-73.990702,40.756085,2012-05-12:18,2012-05-12:19
-73.99163055419923,40.76488876342773,2015-04-22:23,2015-04-23:00
-73.989295,40.690897,2013-12-15:11,2013-12-15:12
-73.964377,40.767317,2012-10-23:19,2012-10-23:20
-73.988626,40.723183,2011-03-01:09,2011-03-01:10
-73.955708,40.768493,2012-10-07:22,2012-10-07:23
-73.974727,40.759347,2010-08-29:12,2010-08-29:13
-73.986788,40.733823,2009-02-21:22,2009-02-21:23
-73.99325,40.749858,2014-06-07:18,2014-06-07:19
-73.97350311279298,40.75825119018555,2015-02-12:09,2015-02-12:10
-73.955465,40.787693,2011-05-10:18,2011-05-10:19
-73.992427,40.749577,2011-05-20:13,2011-05-20:14
-73.99779000000001,40.749939000000005,2014-07-12:20,2014-07-12:21
-73.991078,40.755392,2012-12-03:01,2012-12-03:02
-73.99155999999999,40.750173,2009-09-10:14,2009-09-10:15
-73.99557495117188,40.72515487670898,2015-04-14:00,2015-04-14:01
-73.990697,40.761037,2012-09-17:03,2012-09-17:04
-73.983767,40.765013,2014-02-25:16,2014-02-25:17
-73.966726,40.762417,2011-04-28:16,2011-04-28:17
-73.989497,40.73969,2009-12-14:13,2009-12-14:14
-73.997997,40.720928,2012-02-10:10,2012-02-10:11
0.0,0.0,2014-02-07:07,2014-02-07:08
-73.991321,40.75027,2014-03-23:07,2014-03-23:08
-73.946947,40.781758,2011-05-25:00,2011-05-25:01
-73.98176,40.763255,2013-03-31:09,2013-03-31:10
-73.987325,40.735995,2014-09-14:17,2014-09-14:18
-73.966012,40.762914,2013-04-11:07,2013-04-11:08
-73.989121,40.768285,2011-05-17:00,2011-05-17:01
-73.992963,40.728085,2012-12-01:17,2012-12-01:18
-73.967173,40.674413,2009-06-02:21,2009-06-02:22
-73.99384307861328,40.751651763916016,2015-02-26:06,2015-02-26:07
-73.968518,40.751635,2009-03-26:16,2009-03-26:17
-73.947536,40.776034,2009-04-24:00,2009-04-24:01
-73.98976800000001,40.734055,2009-02-25:19,2009-02-25:20
-73.983343,40.760839,2009-07-28:01,2009-07-28:02
-73.968458,40.755672,2010-09-08:00,2010-09-08:01
-73.996128,40.723587,2009-10-19:18,2009-10-19:19
-73.96958000000001,40.762302000000005,2010-01-10:19,2010-01-10:20
-73.98187,40.76265,2011-07-28:22,2011-07-28:23
-73.95406341552734,40.77479553222656,2015-06-06:09,2015-06-06:10
-73.98054300000001,40.757313,2009-07-15:10,2009-07-15:11
-74.002105,40.724687,2012-08-30:13,2012-08-30:14
-73.98246002197266,40.75575256347656,2015-05-17:11,2015-05-17:12
-73.97318299999999,40.781555,2011-03-23:12,2011-03-23:13
-73.956682,40.767162,2014-12-07:19,2014-12-07:20
-73.984109,40.737446000000006,2012-07-14:23,2012-07-15:00
-73.993792,40.758839,2009-05-10:10,2009-05-10:11
-73.982711,40.756739,2014-06-14:22,2014-06-14:23
-73.9870834350586,40.71971893310547,2015-04-11:01,2015-04-11:02
-73.99725699999999,40.721140000000005,2011-03-26:15,2011-03-26:16
-73.98173522949219,40.77310180664063,2015-01-13:11,2015-01-13:12
-74.005655,40.740413,2013-06-17:13,2013-06-17:14
-73.97078499999999,40.795992,2012-10-03:19,2012-10-03:20
-73.952232,40.786877,2011-10-06:11,2011-10-06:12
-73.976783,40.764785,2010-11-17:09,2010-11-17:10
-73.98224,40.768207,2014-07-01:14,2014-07-01:15
-73.98863100000001,40.722609000000006,2014-06-07:19,2014-06-07:20
0.0,0.0,2011-03-30:02,2011-03-30:03
-74.008354,40.735735,2014-07-30:08,2014-07-30:09
-73.982008,40.778138,2010-07-10:11,2010-07-10:12
-73.955248,40.773686,2010-10-27:15,2010-10-27:16
-73.97233,40.753994,2012-01-23:16,2012-01-23:17
-73.9533920288086,40.77128982543945,2015-05-21:17,2015-05-21:18
-73.951532,40.770063,2009-10-08:12,2009-10-08:13
-73.987045,40.729707,2013-06-11:13,2013-06-11:14
-74.010527,40.716028,2009-11-10:05,2009-11-10:06
-74.00220300000001,40.760667,2009-11-24:10,2009-11-24:11
-73.99112701416014,40.74480819702149,2015-06-15:17,2015-06-15:18
-73.980672,40.729837,2011-01-23:03,2011-01-23:04
-73.9899139404297,40.74211120605469,2015-03-08:12,2015-03-08:13
-73.97873100000001,40.753432,2014-09-09:07,2014-09-09:08
-73.99712,40.742429,2009-01-14:20,2009-01-14:21
0.0,0.0,2011-09-26:22,2011-09-26:23
-73.987305,40.756032,2013-11-18:08,2013-11-18:09
-73.95118000000001,40.785658000000005,2010-08-10:23,2010-08-11:00
-73.959733,40.801363,2010-08-21:10,2010-08-21:11
-73.960219,40.763617,2009-09-25:18,2009-09-25:19
-73.963864,40.761325,2009-06-09:13,2009-06-09:14
-73.989664,40.75514,2009-10-23:07,2009-10-23:08
-73.95375200000001,40.784555,2009-06-29:10,2009-06-29:11
-73.951707,40.714895,2012-06-12:01,2012-06-12:02
-73.980446,40.765531,2010-09-21:16,2010-09-21:17
-73.958046,40.776581,2011-01-15:16,2011-01-15:17
-73.967557,40.760304999999995,2012-03-07:00,2012-03-07:01
-73.984557,40.736952,2011-06-13:23,2011-06-14:00
-74.025577,40.809705,2009-05-18:12,2009-05-18:13
-74.007145,40.740817,2012-06-08:01,2012-06-08:02
-73.97306060791014,40.76484680175781,2015-03-23:16,2015-03-23:17
